adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$1,300","$5,200",,4/18,First Run,Documentary,Ferlinghetti: The Rebirth of Wonder,2/8,622,Unrated,"February 8, 2013",1 hrs. 13 min.,FRun,"$4,816",2013,1,2
"$2,300","$5,100",,12/19,First Run,Documentary,Nuclear Nation,12/11,623,Unrated,"December 11, 2013",2 hrs. 25 min.,FRun,"$4,960",2013,1,1
"$3,700","$5,100",,6/13,First Run,Documentary,Herman's House,4/19,624,Unrated,"April 19, 2013",1 hrs. 21 min.,FRun,"$4,956",2013,1,2
$800,"$4,800",,1/23,Magnolia,Foreign,Here Comes the Devil,12/13,625,Unrated,"December 13, 2013",1 hrs. 38 min.,Magn.,"$4,534",2013,2,2
"$2,800","$4,800",,11/3,Rialto,Foreign,Hotel Normandy,9/27,626,Unrated,"September 27, 2013",1 hrs. 24 min.,Rialto,"$4,640",2013,1,1
"$4,700","$4,700",,10/6,Anchor Bay Films,Comedy / Drama,All is Bright,10/4,627,R,"October 4, 2013",1 hrs. 47 min.,Anch.,"$4,556",2013,10,10
"$1,500","$4,600",,2/20,First Run,Documentary,The End of Time,11/29,628,Unrated,"November 29, 2013",1 hrs. 49 min.,FRun,"$4,375",2013,1,1
,"$4,500",,8/29,"Monterey Media, Inc.",Comedy / Drama,Between Us,6/14,629,R,"June 14, 2013",1 hrs. 30 min.,Mont.,"$4,380",2013,,
,"$4,400",,3/21,"Monterey Media, Inc.",Comedy,The Kitchen,3/8,630,R,"March 8, 2013",1 hrs. 20 min.,Mont.,"$4,054",2013,,2
"$1,400","$4,400",,4/14,Area23a,Animation,Silver Circle,3/22,631,PG-13,"March 22, 2013",1 hrs. 30 min.,A23,"$4,080",2013,1,1
,"$4,300",,-,IFC,Romantic Comedy,A Case of You,11/6,632,R,"November 6, 2013",1 hrs. 31 min.,IFC,"$4,187",2013,1,1
"$1,400","$4,300",,5/30,Unknown,Comedy,3 Geezers!,5/22,633,Unrated,"May 22, 2013",1 hrs. 21 min.,,"$4,175",2013,15,15
"$2,200","$4,300",,4/23,Anchor Bay Films,Crime Thriller,Pawn,4/19,634,R,"April 19, 2013",1 hrs. 28 min.,Anch.,"$4,141",2013,1,1
"$3,400","$4,300",,-,IFC,Horror Thriller,Contracted,11/22,635,Unrated,"November 22, 2013",1 hrs. 24 min.,IFC,"$4,105",2013,3,3
"$4,200","$4,200",,11/24,Submarine Deluxe,Documentary,Weekend of a Champion,11/22,636,Unrated,"November 22, 2013",1 hrs. 33 min.,SD,"$4,100",2013,2,2
"$1,800","$4,200",,7/21,Film Movement,Foreign,Three Worlds,6/21,639,Unrated,"June 21, 2013",1 hrs. 41 min.,FM,"$3,952",2013,1,1
"$3,200","$4,200",,10/3,Anchor Bay Films,Drama,Morning,9/27,638,R,"September 27, 2013",,Anch.,"$4,029",2013,4,4
"$1,900","$4,200",,-,Argot Pictures,Documentary,"High Tech, Low Life",1/9,637,Unrated,"January 9, 2013",1 hrs. 28 min.,Argo.,"$3,836",2013,1,1
"$4,200","$4,200",,11/10,GKIDS,Animation,Approved for Adoption,11/8,640,Unrated,"November 8, 2013",1 hrs. 10 min.,GK,"$4,015",2013,1,1
"$2,700","$4,000",,6/6,Strand,Foreign,The Condemned (2013),3/1,641,Unrated,"March 1, 2013",,Strand,"$3,718",2013,1,1
,"$3,800",,-,Vertical Entertainment,Drama / Thriller,Scenic Route,8/23,642,R,"August 23, 2013",1 hrs. 26 min.,VE,"$3,434",2013,,
"$1,700","$3,700",,12/5,Magnolia,Drama,Mr. Nobody,11/1,643,R,"November 1, 2013",2 hrs. 35 min.,Magn.,"$3,622",2013,4,4
"$2,000","$3,700",,12/19,Kino Lorber,Foreign,Tricked,12/13,645,Unrated,"December 13, 2013",0 hrs. 55 min.,KL,"$3,533",2013,1,1
"$2,000","$3,700",,4/4,Cinema Libre Studio,Comedy / Drama,The Happy Poet,3/22,644,Unrated,"March 22, 2013",1 hrs. 25 min.,CLS,"$3,400",2013,1,1
"$1,900","$3,600",,7/4,Rialto,Foreign,The Stroller Strategy,6/14,646,Unrated,"June 14, 2013",1 hrs. 28 min.,Rialto,"$3,462",2013,1,1
"$2,800","$3,500",,12/12,Cohen Media Group,Crime Thriller,Swerve,12/6,647,R,"December 6, 2013",1 hrs. 26 min.,Cohen,"$3,338",2013,5,5
"$3,100","$3,400",,9/19,IM Global/Blumhouse,Drama / Thriller,Plush,9/13,649,R,"September 13, 2013",1 hrs. 39 min.,IMG/B,"$3,080",2013,10,10
"$1,900","$3,400",,8/29,Kino Lorber,Documentary,Drew: The Man Behind the Poster,8/14,648,Unrated,"August 14, 2013",,KL,"$3,078",2013,1,1
$800,"$3,400",,-,Cinema Purgatorio,Horror,Axe Giant: The Wrath of Paul Bunyan,5/31,650,R,"May 31, 2013",1 hrs. 30 min.,CP,"$3,287",2013,2,3
,"$3,300",,-,IFC,Comedy / Drama,As Cool As I Am,6/7,651,R,"June 7, 2013",1 hrs. 32 min.,IFC,"$3,234",2013,1,1
"$1,900","$3,300",,7/18,First Run,Drama,A Girl and a Gun,7/3,652,Unrated,"July 3, 2013",1 hrs. 15 min.,FRun,"$3,018",2013,9,10
"$1,200","$3,100",,9/26,"Monterey Media, Inc.",Crime Drama,Approaching Midnight,8/30,653,Unrated,"August 30, 2013",1 hrs. 26 min.,Mont.,"$2,795",2013,6,6
"$1,700","$2,900",,3/28,Cinedigm Entertainment,Horror,Come Out and Play,3/22,654,R,"March 22, 2013",1 hrs. 27 min.,Cdgm.,"$2,638",2013,10,10
"$1,600","$2,900",,9/5,High Top Releasing,Animation,Last Flight of the Champion,8/30,655,PG,"August 30, 2013",1 hrs. 28 min.,HTR,"$2,597",2013,15,15
,"$2,800",,5/16,Tribeca Film,Drama,What Richard Did,5/10,656,Unrated,"May 10, 2013",1 hrs. 28 min.,Trib.,"$2,749",2013,,1
,"$2,800",,8/15,"Monterey Media, Inc.",Drama,The Lesser Blessed,5/24,657,R,"May 24, 2013",1 hrs. 26 min.,Mont.,"$2,732",2013,,
"$1,200","$2,700",,-,Argot Pictures,Romantic Comedy,Almost in Love,2/15,658,Unrated,"February 15, 2013",1 hrs. 23 min.,Argo.,"$2,510",2013,1,1
"$1,700","$2,700",,10/10,First Run,Documentary,Men at Lunch,9/20,659,Unrated,"September 20, 2013",1 hrs. 15 min.,FRun,"$2,483",2013,1,1
,"$2,700",,-,Tribeca Film,Drama,Sparrow's Dance,8/23,660,Unrated,"August 23, 2013",1 hrs. 21 min.,Trib.,"$2,602",2013,,1
"$1,700","$2,600",,10/20,Archstone,Horror,Cassadaga,10/11,661,R,"October 11, 2013",1 hrs. 48 min.,AD,"$2,544",2013,3,3
"$1,800","$2,600",,10/10,Striped Entertainment,Drama,The Last Day of August,10/4,662,Unrated,"October 4, 2013",1 hrs. 30 min.,SE,"$2,492",2013,1,1
$700,"$2,400",,9/19,Reactor 88 Studios,Comedy,InSpectres,9/5,663,Unrated,"September 5, 2013",,R88,"$2,207",2013,1,1
"$1,800","$2,400",,4/14,Unknown,Drama,Lotus Eaters,4/5,664,Unrated,"April 5, 2013",1 hrs. 18 min.,,"$2,325",2013,1,1
"$1,800","$2,400",,-,First Run,Comedy,The Happy House,5/3,665,Unrated,"May 3, 2013",1 hrs. 20 min.,FRun,"$2,311",2013,1,1
"$2,300","$2,300",,2/28,Tribeca Film,Comedy,Rubberneck,2/22,667,Unrated,"February 22, 2013",,Trib.,"$2,075",2013,1,1
"$2,300","$2,300",,2/28,Tribeca Film,Comedy,Red Flag,2/22,666,Unrated,"February 22, 2013",,Trib.,"$2,075",2013,1,1
"$1,200","$2,000",,-,Magnolia,Comedy / Drama,Best Man Down,11/8,668,PG-13,"November 8, 2013",1 hrs. 27 min.,Magn.,"$1,938",2013,2,2
"$1,400","$2,000",,7/4,Anchor Bay Films,Horror Comedy,Detention of the Dead,6/28,669,Unrated,"June 28, 2013",,Anch.,"$1,777",2013,2,2
"$1,300","$1,900",,-,First Run,Documentary,You Don't Need Feet to Dance,3/22,670,Unrated,"March 22, 2013",1 hrs. 28 min.,FRun,"$1,719",2013,1,1
"$1,000","$1,700",,5/2,Doppelganger Releasing,Horror Comedy,Eddie the Sleepwalking Cannibal,4/5,671,Unrated,"April 5, 2013",1 hrs. 30 min.,DR,"$1,632",2013,5,5
"$1,200","$1,600",,2/21,Anchor Bay Films,Action,The Package (2013),2/15,672,R,"February 15, 2013",1 hrs. 36 min.,Anch.,"$1,469",2013,1,1
"$1,200","$1,600",,1/24,Anchor Bay Films,Crime Drama,Officer Down,1/18,673,R,"January 18, 2013",,Anch.,"$1,463",2013,1,1
$800,"$1,200",,3/7,Blue Llama,Comedy / Drama,Veer!,3/1,674,Unrated,"March 1, 2013",,BLS,"$1,132",2013,1,1
,"$1,200",,12/12,AfterLight,Horror,A Zombie Invasion,12/12,675,Unrated,"December 12, 2013",,ALP,"$1,170",2013,,1
,"$1,200",,-,Screen Media,Foreign,Paris Countdown,11/8,676,Unrated,"November 8, 2013",1 hrs. 29 min.,Scre.,"$1,055",2013,,
,"$1,100",,-,Cinedigm Entertainment,Thriller,Absence,7/5,677,Unrated,"July 5, 2013",1 hrs. 22 min.,Cdgm.,"$1,031",2013,,
,"$1,100",,-,IFC,Action,Java Heat,5/10,679,R,"May 10, 2013",1 hrs. 44 min.,IFC,"$1,061",2013,1,1
$400,"$1,100",,12/8,Vitagraph,Foreign,Caught in the Web,11/27,678,Unrated,"November 27, 2013",1 hrs. 57 min.,Vita.,"$1,067",2013,1,2
"$1,100","$1,100",,12/8,Millennium Ent.,Animation,Khumba,12/6,680,Unrated,"December 6, 2013",1 hrs. 24 min.,MNE,"$1,029",2013,2,2
,"$1,100",,11/14,AfterLight,Sci-Fi,Remnants,11/14,681,Unrated,"November 14, 2013",1 hrs. 33 min.,ALP,"$1,022",2013,,1
,$900,,11/14,,,Billy and Buddy,11/8,682,,,,Distrib.,,2013,,2
$500,$900,,9/26,Anchor Bay Films,Horror,I Spit on Your Grave 2,9/20,683,R,"September 20, 2013",1 hrs. 46 min.,Anch.,$809,2013,1,1
$100,$700,,4/25,,,Into the White,4/12,684,,,,Magn.,,2013,1,1
$200,$700,,-,Magnolia,Action,Hammer of the Gods,7/5,685,R,"July 5, 2013",1 hrs. 39 min.,Magn.,$641,2013,2,2
$300,$700,,-,Magnolia,Comedy / Drama,Syrup,6/7,686,R,"June 7, 2013",1 hrs. 30 min.,Magn.,$663,2013,1,1
$400,$500,,-,,,Triumph of the Wall,5/31,687,,,,FRun,,2013,1,1
$100,$100,,-,Magnolia,Sci-Fi Horror,Storage 24,1/18,688,R,"January 18, 2013",1 hrs. 27 min.,Magn.,$72,2013,1,1
